"","date","county","state","cases","lat","lon","total_population","num_below_poverty","num_uninsured","num_overcrowding"
"1462",2020-12-04,"Simpson","Mississippi",1569,31.9131650806157,-89.9195056700529,27279,7299,3368,458
"1463",2020-12-04,"Smith","Mississippi",765,32.0176877548393,-89.506685533961,16137,3640,2040,185
"1464",2020-12-04,"Stone","Mississippi",851,30.7899729862907,-89.1176727337684,17995,3513,1860,246
"1465",2020-12-04,"Sunflower","Mississippi",1981,33.6023067164561,-90.5886306268955,27424,8109,2798,374
"1466",2020-12-04,"Tallahatchie","Mississippi",1012,33.9504861266505,-90.1732354924103,14776,3002,1386,117
"1467",2020-12-04,"Tate","Mississippi",1872,34.6503353024054,-89.9447929581264,28338,4158,3521,502
"1468",2020-12-04,"Tippah","Mississippi",1352,34.768360621384,-88.9088992941837,22061,5103,2767,184
"1469",2020-12-04,"Tishomingo","Mississippi",1164,34.7404060414707,-88.2392953206813,19503,3581,2627,192
"1470",2020-12-04,"Tunica","Mississippi",640,34.6519651789838,-90.3755333026476,10407,2925,1102,305
"1471",2020-12-04,"Union","Mississippi",1796,34.4904846907588,-89.0038682174297,27989,5277,4154,373
"1472",2020-12-04,"Walthall","Mississippi",804,31.1484273089737,-90.1061382881504,14812,3724,2094,242
"1473",2020-12-04,"Warren","Mississippi",1895,32.3572693224827,-90.8520033197616,47834,11252,5484,463
"1474",2020-12-04,"Washington","Mississippi",3421,33.2837872165079,-90.9474930849963,48824,16831,6174,472
"1475",2020-12-04,"Wayne","Mississippi",1274,31.640794560436,-88.6958205668911,20517,5144,2761,120
"1476",2020-12-04,"Webster","Mississippi",495,33.6131080800893,-89.2848104884089,9922,2110,1120,111
"1477",2020-12-04,"Wilkinson","Mississippi",425,31.1610854196943,-91.3109321718763,9233,2913,1004,44
"1478",2020-12-04,"Winston","Mississippi",1343,33.0885098451249,-89.034420128627,18519,5113,2373,280
"1479",2020-12-04,"Yalobusha","Mississippi",757,34.0281663579817,-89.7076862021807,12380,2630,1420,139
"1480",2020-12-04,"Yazoo","Mississippi",1644,32.7803368895364,-90.396407526841,27719,8180,2824,412
"1481",2020-12-04,"Adair","Missouri",1274,40.190594823856,-92.6007153872475,25547,5929,2008,67
"1482",2020-12-04,"Andrew","Missouri",870,39.9835131302822,-94.8020788310227,17347,1568,1334,99
"1483",2020-12-04,"Atchison","Missouri",224,40.4308263040436,-95.4280967783168,5380,635,472,13
"1484",2020-12-04,"Audrain","Missouri",1431,39.2157481504412,-91.8415909307692,25868,4193,2348,136
"1485",2020-12-04,"Barry","Missouri",1519,36.7098700155017,-93.8290649101014,35716,7876,4898,357
"1486",2020-12-04,"Barton","Missouri",650,37.5023286445794,-94.3471318868845,12075,2722,1353,109
"1487",2020-12-04,"Bates","Missouri",581,38.2572658893314,-94.3400327677534,16513,2623,1663,117
"1488",2020-12-04,"Benton","Missouri",812,38.2948573762396,-93.2879305635556,18825,3581,1944,175
"1489",2020-12-04,"Bollinger","Missouri",844,37.3221907067275,-90.025930385437,12282,2881,1388,110
"1490",2020-12-04,"Boone","Missouri",10857,38.9906234479743,-92.3096824468092,172773,31461,14994,826
"1491",2020-12-04,"Buchanan","Missouri",6607,39.6599123942025,-94.806126926255,89415,15652,8187,602
"1492",2020-12-04,"Butler","Missouri",2299,36.7164268577421,-90.4065848662152,42887,9053,4357,272
"1493",2020-12-04,"Caldwell","Missouri",417,39.6557532248252,-93.9827073820848,9057,1153,889,107
"1494",2020-12-04,"Callaway","Missouri",3019,38.8355250951464,-91.9260276895289,44693,5354,3633,230
"1495",2020-12-04,"Camden","Missouri",2579,38.0270396611029,-92.7660548395769,44152,7943,4657,294
"1496",2020-12-04,"Cape Girardeau","Missouri",6074,37.384036280415,-89.6844714882993,78089,13236,6447,505
"1497",2020-12-04,"Carroll","Missouri",460,39.4269889164935,-93.5051857858064,9009,1632,910,90
"1498",2020-12-04,"Carter","Missouri",312,36.9412429665664,-90.9623511986087,6249,1275,782,88
"1499",2020-12-04,"Cass","Missouri",4138,38.6469922027315,-94.3548970285026,101324,9330,7634,690
"1500",2020-12-04,"Cedar","Missouri",452,37.723856041817,-93.856621614911,13932,3171,1550,23
"1501",2020-12-04,"Chariton","Missouri",258,39.5151027857687,-92.9626518720204,7615,1130,675,36
"1502",2020-12-04,"Christian","Missouri",4538,36.9695751431645,-93.188866484836,82053,8935,7240,572
"1503",2020-12-04,"Clark","Missouri",312,40.4103514070834,-91.7383650805643,6860,928,726,41
"1504",2020-12-04,"Clay","Missouri",5390,39.3105134315855,-94.4208933225984,233135,20867,17888,1112
"1505",2020-12-04,"Clinton","Missouri",951,39.6017792923179,-94.4045930714202,20494,1887,1548,124
"1506",2020-12-04,"Cole","Missouri",6529,38.505417584306,-92.281636847023,76603,9067,6051,360
"1507",2020-12-04,"Cooper","Missouri",1227,38.8435546924466,-92.8101134182044,17613,2137,1396,83
"1508",2020-12-04,"Crawford","Missouri",1262,37.9763638277497,-91.3039513599992,24545,5166,2837,231
"1509",2020-12-04,"Dade","Missouri",447,37.4320640950747,-93.8502630440454,7590,1520,852,72
"1510",2020-12-04,"Dallas","Missouri",618,37.6804431942104,-93.0236696755433,16508,2970,2206,198
"1511",2020-12-04,"Daviess","Missouri",362,39.9607719532086,-93.9855009859513,8257,1301,1054,111
"1512",2020-12-04,"DeKalb","Missouri",624,39.89316176081,-94.4047309918015,12706,1296,755,42
"1513",2020-12-04,"Dent","Missouri",547,37.6066375402268,-91.5079205993221,15578,3426,1966,136
"1514",2020-12-04,"Douglas","Missouri",455,36.9326041525861,-92.4988024512212,13467,2704,1512,149
"1515",2020-12-04,"Dunklin","Missouri",1745,36.2721144049424,-90.0909181553136,31271,8355,3163,294
"1516",2020-12-04,"Franklin","Missouri",5102,38.4111235892262,-91.0750332304195,102063,12057,8909,653
"1517",2020-12-04,"Gasconade","Missouri",510,38.4408872910327,-91.5079312138805,14875,2074,1360,143
"1518",2020-12-04,"Gentry","Missouri",454,40.2120569768957,-94.4098786611879,6745,1039,643,52
"1519",2020-12-04,"Greene","Missouri",15934,37.2580627305103,-93.3419996165357,285449,51145,26352,1600
"1520",2020-12-04,"Grundy","Missouri",537,40.113944222717,-93.5653545654989,10231,1975,1036,166
"1521",2020-12-04,"Harrison","Missouri",431,40.354675820602,-93.9920437360909,8649,1564,958,108
"1522",2020-12-04,"Henry","Missouri",1153,38.385176790859,-93.7927524193987,21930,4575,2135,156
"1523",2020-12-04,"Hickory","Missouri",380,37.9408142925486,-93.3207492814839,9267,2295,1019,22
"1524",2020-12-04,"Holt","Missouri",278,40.0944261675585,-95.2155659724474,4537,614,434,29
"1525",2020-12-04,"Howard","Missouri",529,39.1425075129599,-92.6962796868651,10148,1719,957,37
"1526",2020-12-04,"Howell","Missouri",1635,36.77404059755,-91.8865252087619,40265,8980,4100,348
"1527",2020-12-04,"Iron","Missouri",250,37.5551536925081,-90.7734427139295,10220,2124,991,102
"1528",2020-12-04,"Jackson","Missouri",18369,39.0084799287194,-94.3461415998858,683643,115709,73991,4356
"1529",2020-12-04,"Jasper","Missouri",5162,37.203564416751,-94.3406185564981,117376,20393,14070,946
"1530",2020-12-04,"Jefferson","Missouri",12862,38.2610712448818,-90.5377395309913,222453,24089,19033,1284
"1531",2020-12-04,"Johnson","Missouri",2635,38.7440666564643,-93.8064219340285,54229,8426,4403,459
"1532",2020-12-04,"Joplin","Missouri",3407,NA,NA,NA,NA,NA,NA
"1533",2020-12-04,"Kansas City","Missouri",24453,39.13,-94.55,1113072,152595,105281,6646
"1534",2020-12-04,"Knox","Missouri",136,40.1282456843789,-92.1480706566827,3997,786,530,16
"1535",2020-12-04,"Laclede","Missouri",1952,37.6583333173268,-92.590345139947,35505,6698,3933,485
"1536",2020-12-04,"Lafayette","Missouri",1617,39.0655618497959,-93.7855100374163,32789,3912,2714,227
"1537",2020-12-04,"Lawrence","Missouri",1997,37.1063875964962,-93.832966521716,38204,6803,4232,436
"1538",2020-12-04,"Lewis","Missouri",441,40.0968880633851,-91.7221144447278,10146,1299,900,76
"1539",2020-12-04,"Lincoln","Missouri",2634,39.0580408419562,-90.9600730774647,54286,7358,5081,376
"1540",2020-12-04,"Linn","Missouri",338,39.8702115207535,-93.107205490491,12319,2241,1192,56
"1541",2020-12-04,"Livingston","Missouri",809,39.7821255630769,-93.5482609111732,15057,2463,1291,79
"1542",2020-12-04,"Macon","Missouri",709,39.8307905136229,-92.5646212852136,15399,2845,1414,98
"1543",2020-12-04,"Madison","Missouri",936,37.4780894593029,-90.3450211485396,12403,1978,1239,59
"1544",2020-12-04,"Maries","Missouri",386,38.1616368120226,-91.9248612672547,8987,1675,1047,65
"1545",2020-12-04,"Marion","Missouri",1894,39.8059496113133,-91.6224379185842,28858,4734,2272,87
"1546",2020-12-04,"McDonald","Missouri",1693,36.6286945500775,-94.3483458366232,22720,4636,3844,609
"1547",2020-12-04,"Mercer","Missouri",90,40.4223438102136,-93.568552547718,3702,530,445,45
"1548",2020-12-04,"Miller","Missouri",1602,38.2145122934229,-92.4283904935305,25011,4763,2675,158
"1549",2020-12-04,"Mississippi","Missouri",924,36.828095532788,-89.2911523291576,14112,3752,1254,263
"1550",2020-12-04,"Moniteau","Missouri",1295,38.6327642423997,-92.5830988188851,15840,1779,1905,121
"1551",2020-12-04,"Monroe","Missouri",410,39.4954620270168,-92.0007361276684,8642,1333,834,43
"1552",2020-12-04,"Montgomery","Missouri",360,38.9414781982532,-91.4702372736026,11820,1999,1152,68
"1553",2020-12-04,"Morgan","Missouri",1129,38.4237279245842,-92.8859963280422,20182,4798,2902,102
"1554",2020-12-04,"New Madrid","Missouri",1399,36.5945938227478,-89.6517514063099,18229,4370,1883,108
"1555",2020-12-04,"Newton","Missouri",3042,36.9055123531584,-94.3392632585661,58741,8294,7489,386
"1556",2020-12-04,"Nodaway","Missouri",2090,40.3607600799125,-94.8834415252601,23026,5046,1761,100
"1557",2020-12-04,"Oregon","Missouri",396,36.6866722022403,-91.4033806175882,10922,2809,1172,59
"1558",2020-12-04,"Osage","Missouri",985,38.460365703222,-91.8618421598339,13704,923,1092,43
"1559",2020-12-04,"Ozark","Missouri",306,36.6493223689739,-92.4446891056198,9450,2546,1082,202
"1560",2020-12-04,"Pemiscot","Missouri",1132,36.2113859842277,-89.7854040804197,17599,5036,1611,200
"1561",2020-12-04,"Perry","Missouri",1608,37.7071752271524,-89.8244257742529,19152,1487,1348,89
"1562",2020-12-04,"Pettis","Missouri",3439,38.7282988429658,-93.2851046053357,42193,7000,4972,441
"1563",2020-12-04,"Phelps","Missouri",1919,37.8771736539156,-91.7923437139005,44833,8620,4842,326
"1564",2020-12-04,"Pike","Missouri",1004,39.3438372563553,-91.1713786354292,18475,2447,1569,94
"1565",2020-12-04,"Platte","Missouri",1788,39.3804714499931,-94.7736606005522,94970,6689,5768,488
"1566",2020-12-04,"Polk","Missouri",1959,37.616506405608,-93.4005396978605,31113,5228,3335,303
"1567",2020-12-04,"Pulaski","Missouri",1768,37.8245876751003,-92.2076450841196,53302,6372,4282,375
"1568",2020-12-04,"Putnam","Missouri",167,40.4789203837441,-93.0161741485142,4877,900,506,35
"1569",2020-12-04,"Ralls","Missouri",514,39.527684044047,-91.5220366139346,10225,1268,858,72
"1570",2020-12-04,"Randolph","Missouri",1278,39.4401402776446,-92.497089278549,25081,4025,2150,95
"1571",2020-12-04,"Ray","Missouri",758,39.3523989138694,-93.9899216783063,22921,3619,2093,129
"1572",2020-12-04,"Reynolds","Missouri",313,37.3623511866667,-90.9691055150393,6530,1245,703,33
"1573",2020-12-04,"Ripley","Missouri",565,36.6527966920512,-90.8638717974217,13936,3312,1644,114
"1574",2020-12-04,"Saline","Missouri",1628,39.1368542335554,-93.2018519373069,23214,3748,2233,196
"1575",2020-12-04,"Schuyler","Missouri",140,40.4702757794613,-92.5209886915935,4396,951,535,20
"1576",2020-12-04,"Scotland","Missouri",195,40.4525971332043,-92.147079681989,4893,781,913,58
"1577",2020-12-04,"Scott","Missouri",2816,37.0530490112978,-89.5685279645305,38994,7467,3745,466
"1578",2020-12-04,"Shannon","Missouri",351,37.1573676864872,-91.4004698144936,8256,1831,1034,97
"1579",2020-12-04,"Shelby","Missouri",229,39.7977723576433,-92.0766051217138,6148,928,640,55
"1580",2020-12-04,"St. Charles","Missouri",22989,38.7819399413577,-90.6748770234336,379856,22765,20788,906
"1581",2020-12-04,"St. Clair","Missouri",366,38.0371915025213,-93.7759887107741,9444,2052,1058,84
"1582",2020-12-04,"St. Francois","Missouri",5282,37.8102992268697,-90.4722897506381,66230,9955,5521,532
"1583",2020-12-04,"St. Louis","Missouri",54376,38.6405443112614,-90.443378392409,1000560,100613,65185,4428
"1584",2020-12-04,"St. Louis city","Missouri",13600,38.6358357328971,-90.2451204003644,316030,81916,32228,2685
"1585",2020-12-04,"Ste. Genevieve","Missouri",1137,37.8944191983234,-90.1945319484193,17937,2561,1565,101
"1586",2020-12-04,"Stoddard","Missouri",1712,36.8556015843579,-89.9443092533524,29788,4848,2904,199
"1587",2020-12-04,"Stone","Missouri",1265,36.7469302384975,-93.4559989514099,31197,4139,3200,201
"1588",2020-12-04,"Sullivan","Missouri",574,40.2106068113968,-93.1115000429184,6416,1037,761,87
"1589",2020-12-04,"Taney","Missouri",3042,36.6547669249421,-93.041141770664,53853,9264,6787,471
"1590",2020-12-04,"Texas","Missouri",1001,37.3173207994347,-91.9650564045074,25690,6301,3086,166
"1591",2020-12-04,"Vernon","Missouri",725,37.8505852581475,-94.3424486135246,20836,3499,2088,153
"1592",2020-12-04,"Warren","Missouri",1630,38.7646127756104,-91.1606770560117,33290,4506,2958,447
"1593",2020-12-04,"Washington","Missouri",1522,37.9616919745276,-90.8774243675861,25002,4678,2511,207
"1594",2020-12-04,"Wayne","Missouri",520,37.1126592497073,-90.4614112291809,13341,3003,1502,138
"1595",2020-12-04,"Webster","Missouri",1912,37.280904432186,-92.8758820726389,37075,6737,4673,541
"1596",2020-12-04,"Worth","Missouri",80,40.4790980734359,-94.4221011191851,2061,262,191,12
"1597",2020-12-04,"Wright","Missouri",806,37.2701692329468,-92.4687202275543,18378,4560,2387,245
"1598",2020-12-04,"Beaverhead","Montana",594,45.1328413107639,-112.899101228912,9317,1508,817,58
"1599",2020-12-04,"Big Horn","Montana",1862,45.423465976106,-107.489721226728,13214,3615,2187,483
"1600",2020-12-04,"Blaine","Montana",539,48.4327202450183,-108.958589566437,6609,1856,961,111
"1601",2020-12-04,"Broadwater","Montana",213,46.3324267142488,-111.49551320722,5692,471,509,33
"1602",2020-12-04,"Carbon","Montana",613,45.2273797523079,-109.028145595061,10340,1108,939,64
"1603",2020-12-04,"Carter","Montana",123,45.5167740871139,-104.536166977417,1295,160,115,3
"1604",2020-12-04,"Cascade","Montana",5386,47.3079636069971,-111.347053674474,82049,11694,6557,663
"1605",2020-12-04,"Chouteau","Montana",290,47.8806262801208,-110.43524554337,5837,1257,677,53
"1606",2020-12-04,"Custer","Montana",787,46.2526819966874,-105.57172985213,11980,1289,828,65
"1607",2020-12-04,"Daniels","Montana",126,48.7837972119653,-105.548548844619,1787,84,132,1
"1608",2020-12-04,"Dawson","Montana",708,47.2663895328969,-104.899503948965,9431,1365,552,188
"1609",2020-12-04,"Deer Lodge","Montana",757,46.060739827209,-113.06792894746,9176,1785,650,51
"1610",2020-12-04,"Fallon","Montana",252,46.3340076334437,-104.417402579179,2913,197,229,9
"1611",2020-12-04,"Fergus","Montana",682,47.2636138135044,-109.224494490358,11429,1574,964,126
"1612",2020-12-04,"Flathead","Montana",7263,48.2951529243245,-114.049682219107,94696,12875,8259,707
"1613",2020-12-04,"Gallatin","Montana",7853,45.5406865934039,-111.170465528495,97958,12716,7574,602
"1614",2020-12-04,"Garfield","Montana",65,47.2776302059112,-106.992897767643,1061,71,148,12
"1615",2020-12-04,"Glacier","Montana",1190,48.7051432459486,-112.994747669641,13695,4502,2301,214
"1616",2020-12-04,"Golden Valley","Montana",24,46.3812158601434,-109.175178818154,730,119,85,2
"1617",2020-12-04,"Granite","Montana",136,46.4044895632474,-113.44037810853,3212,456,322,17
"1618",2020-12-04,"Hill","Montana",1402,48.6282363336697,-110.111194297216,16529,3532,1746,92
"1619",2020-12-04,"Jefferson","Montana",540,46.1484660116492,-112.093819888296,11601,973,783,53
"1620",2020-12-04,"Judith Basin","Montana",66,47.0454403638965,-110.266040432801,1981,249,171,2
"1621",2020-12-04,"Lake","Montana",1140,47.6459160755545,-114.089373677172,29311,6206,3559,447
"1622",2020-12-04,"Lewis and Clark","Montana",3272,47.1224544880099,-112.390466851116,65989,7786,4209,442
"1623",2020-12-04,"Liberty","Montana",96,48.5617789141958,-111.024573085636,2292,349,368,15
"1624",2020-12-04,"Lincoln","Montana",811,48.5424486953222,-115.40519293432,19268,3410,1771,154
"1625",2020-12-04,"Madison","Montana",427,45.3006956633445,-111.920278192325,7810,874,787,28
"1626",2020-12-04,"McCone","Montana",111,47.6452166537813,-105.795429305202,1678,175,211,3
"1627",2020-12-04,"Meagher","Montana",110,46.5982371818197,-110.885724601006,1960,295,149,0
"1628",2020-12-04,"Mineral","Montana",82,47.1473036823775,-114.998476741973,4223,869,320,38
"1629",2020-12-04,"Missoula","Montana",5062,47.0365280066785,-113.923731909605,113101,17671,8389,829
"1630",2020-12-04,"Musselshell","Montana",228,46.4966268631329,-108.398199860585,4778,795,421,83
"1631",2020-12-04,"Park","Montana",701,45.488456945261,-110.526456238205,15843,1905,1290,60
"1632",2020-12-04,"Petroleum","Montana",8,47.1175498315869,-108.25021099306,445,69,46,0
"1633",2020-12-04,"Phillips","Montana",321,48.2591963546875,-107.913268437043,4150,664,452,40
"1634",2020-12-04,"Pondera","Montana",328,48.227770440875,-112.22635243794,6166,1228,635,69
"1635",2020-12-04,"Powder River","Montana",90,45.3950511260586,-105.630199623644,1648,124,190,0
"1636",2020-12-04,"Powell","Montana",724,46.8563565477692,-112.93612092169,6928,555,425,19
"1637",2020-12-04,"Prairie","Montana",115,46.8605322473952,-105.377993072406,1414,255,87,0
"1638",2020-12-04,"Ravalli","Montana",1679,46.081701045969,-114.12069455972,41130,7173,4003,296
"1639",2020-12-04,"Richland","Montana",716,47.7879223360176,-104.561433419793,11392,981,1016,123
"1640",2020-12-04,"Roosevelt","Montana",1264,48.2945299479037,-105.01644843051,11230,2953,1871,154
"1641",2020-12-04,"Rosebud","Montana",902,46.2296975002373,-106.730722528323,9348,1813,1067,129
"1642",2020-12-04,"Sanders","Montana",266,47.6748025549803,-115.133247829623,11375,2493,1242,97
"1643",2020-12-04,"Sheridan","Montana",304,48.7212432600677,-104.504683604665,3645,395,292,8
"1644",2020-12-04,"Silver Bow","Montana",2387,45.902408116591,-112.656743647739,34560,6555,2622,178
"1645",2020-12-04,"Stillwater","Montana",458,45.6690907802815,-109.395129950478,9342,675,609,108
"1646",2020-12-04,"Sweet Grass","Montana",275,45.8138412968027,-109.94105697732,3634,427,272,33
"1647",2020-12-04,"Teton","Montana",233,47.8371211752497,-112.240868761909,6067,631,563,61
"1648",2020-12-04,"Toole","Montana",629,48.6554072649112,-111.695653648189,5114,747,458,25
"1649",2020-12-04,"Treasure","Montana",35,46.2114591059557,-107.271640957337,846,162,69,2
"1650",2020-12-04,"Valley","Montana",585,48.3652736606048,-106.667471391697,7576,711,702,19
"1651",2020-12-04,"Wheatland","Montana",109,46.4663037242244,-109.844584836818,2109,365,272,45
"1652",2020-12-04,"Wibaux","Montana",89,46.9652621426505,-104.249004613378,1143,143,89,0
"1653",2020-12-04,"Yellowstone","Montana",11466,45.9373503430907,-108.274407574899,155344,15767,11818,1507
"1654",2020-12-04,"Adams","Nebraska",1872,40.5244832450609,-98.501217977889,31536,3314,2173,115
"1655",2020-12-04,"Antelope","Nebraska",357,42.1769152420934,-98.066694298183,6421,748,531,31
"1656",2020-12-04,"Arthur","Nebraska",16,41.5689502854343,-101.695815367824,437,35,52,1
"1657",2020-12-04,"Banner","Nebraska",16,41.5460416783287,-103.710629443211,793,95,56,4
"1658",2020-12-04,"Blaine","Nebraska",15,41.9127869292751,-99.9768243302289,580,94,51,4
"1659",2020-12-04,"Boone","Nebraska",348,41.7067905162143,-98.0672510961314,5353,394,380,39
"1660",2020-12-04,"Box Butte","Nebraska",663,42.2197844309531,-103.085713885126,11279,1544,853,89
"1661",2020-12-04,"Boyd","Nebraska",141,42.8997040257597,-98.7665512777197,2006,246,196,3
"1662",2020-12-04,"Brown","Nebraska",176,42.4300055461495,-99.9295083835714,3022,512,269,21
"1663",2020-12-04,"Buffalo","Nebraska",3799,40.8551565063359,-99.0749988099655,48402,6252,3934,247
"1664",2020-12-04,"Burt","Nebraska",456,41.8515388285329,-96.3286248521805,6594,647,545,28
"1665",2020-12-04,"Butler","Nebraska",642,41.2260861803587,-97.1317658988529,8205,697,554,83
"1666",2020-12-04,"Cass","Nebraska",1265,40.9097194996956,-96.1408848616438,25463,1764,1502,169
"1667",2020-12-04,"Cedar","Nebraska",420,42.5992661006157,-97.2524149801562,8657,881,645,31
"1668",2020-12-04,"Chase","Nebraska",280,40.5241830433422,-101.697993528527,4061,387,532,10
"1669",2020-12-04,"Cherry","Nebraska",198,42.5449938080899,-101.1186042171,5781,458,676,30
"1670",2020-12-04,"Cheyenne","Nebraska",581,41.2197846787233,-102.99496957904,10090,996,536,57
"1671",2020-12-04,"Clay","Nebraska",426,40.5244417385353,-98.051294889354,6313,615,580,52
"1672",2020-12-04,"Colfax","Nebraska",1349,41.5740173332211,-97.0864765799326,10499,1227,1507,284
"1673",2020-12-04,"Cuming","Nebraska",629,41.9164058863733,-96.787394169243,9055,1102,887,45
"1674",2020-12-04,"Custer","Nebraska",507,41.394281503614,-99.7261581761023,10784,1152,947,56
"1675",2020-12-04,"Dakota","Nebraska",3317,42.3911363849214,-96.5645773412177,20697,3273,2752,422
"1676",2020-12-04,"Dawes","Nebraska",472,42.7197267105185,-103.135461564396,9082,1272,710,80
"1677",2020-12-04,"Dawson","Nebraska",2106,40.869956234525,-99.8195822806529,23924,3585,2874,348
"1678",2020-12-04,"Deuel","Nebraska",50,41.111569740847,-102.333804550379,1932,198,166,0
"1679",2020-12-04,"Dixon","Nebraska",419,42.4932152083616,-96.8677612341681,5809,675,492,37
"1680",2020-12-04,"Dodge","Nebraska",3035,41.5779111951627,-96.6540156094475,36679,4192,3077,267
"1681",2020-12-04,"Douglas","Nebraska",42910,41.2953482547978,-96.1542940393814,543253,75422,47946,4901
"1682",2020-12-04,"Dundy","Nebraska",75,40.1762067048334,-101.687955909195,1823,151,228,0
"1683",2020-12-04,"Fillmore","Nebraska",358,40.5246683864464,-97.5965046051852,5676,551,349,21
"1684",2020-12-04,"Franklin","Nebraska",176,40.1763337095212,-98.952807138046,3076,392,227,22
"1685",2020-12-04,"Frontier","Nebraska",118,40.5301011028304,-100.394160899898,2599,269,216,2
"1686",2020-12-04,"Furnas","Nebraska",292,40.1764514277019,-99.9123168074217,4850,739,412,32
"1687",2020-12-04,"Gage","Nebraska",1479,40.2618969811849,-96.6894497206631,21778,2235,1473,81
"1688",2020-12-04,"Garden","Nebraska",82,41.6194141201221,-102.33546542601,1930,218,178,10
"1689",2020-12-04,"Garfield","Nebraska",110,41.9143633592965,-98.9914116192354,1968,140,155,5
"1690",2020-12-04,"Gosper","Nebraska",114,40.5148199368628,-99.8307075004543,1977,112,134,0
"1691",2020-12-04,"Grant","Nebraska",20,41.9149776514982,-101.740553297049,647,103,42,0
"1692",2020-12-04,"Greeley","Nebraska",136,41.5674432435853,-98.521224820157,2447,211,283,14
"1693",2020-12-04,"Hall","Nebraska",5041,40.8725925666997,-98.5021883859189,61105,8894,6937,900
"1694",2020-12-04,"Hamilton","Nebraska",609,40.8730302231541,-98.0228713754102,9118,804,518,10
"1695",2020-12-04,"Harlan","Nebraska",155,40.1765054530593,-99.4046608658374,3465,542,248,5
"1696",2020-12-04,"Hayes","Nebraska",45,40.5247812651786,-101.061866236034,1013,80,176,0
"1697",2020-12-04,"Hitchcock","Nebraska",121,40.1763443511593,-101.0422648212,2866,452,268,12
"1698",2020-12-04,"Holt","Nebraska",543,42.4557190388982,-98.7838391615096,10360,990,890,40
"1699",2020-12-04,"Hooker","Nebraska",46,41.9160559123147,-101.135306383809,669,104,39,2
"1700",2020-12-04,"Howard","Nebraska",387,41.2200526897694,-98.5171167493528,6365,603,453,5
"1701",2020-12-04,"Jefferson","Nebraska",425,40.1757391095954,-97.1427300124436,7354,846,498,1
"1702",2020-12-04,"Johnson","Nebraska",339,40.3926394472434,-96.2650929088941,5167,505,331,30
"1703",2020-12-04,"Kearney","Nebraska",517,40.5067093078081,-98.9480224030165,6548,443,425,34
"1704",2020-12-04,"Keith","Nebraska",430,41.1988445786491,-101.661293439513,8103,1023,596,8
"1705",2020-12-04,"Keya Paha","Nebraska",24,42.8788831474874,-99.7124091327486,736,77,103,3
"1706",2020-12-04,"Kimball","Nebraska",193,41.1977747006831,-103.714927257229,3713,377,335,10
"1707",2020-12-04,"Knox","Nebraska",469,42.6368234590446,-97.8919046036437,8551,1036,833,73
"1708",2020-12-04,"Lancaster","Nebraska",18101,40.784177852924,-96.6877620723678,301707,41105,21678,2439
"1709",2020-12-04,"Lincoln","Nebraska",2457,41.0477472019422,-100.745303005581,35777,4200,2496,322
"1710",2020-12-04,"Logan","Nebraska",50,41.5665219569757,-100.482862042159,830,95,76,11
"1711",2020-12-04,"Loup","Nebraska",32,41.9138544143834,-99.4543904531767,542,54,46,0
"1712",2020-12-04,"Madison","Nebraska",3317,41.9167024449585,-97.6007726790468,35125,5071,3251,348
"1713",2020-12-04,"McPherson","Nebraska",16,41.5681581705227,-101.060526994436,425,78,32,8
"1714",2020-12-04,"Merrick","Nebraska",508,41.1690459046086,-98.0380301568665,7793,753,585,8
"1715",2020-12-04,"Morrill","Nebraska",359,41.7160135004484,-103.010649044101,4843,576,519,27
"1716",2020-12-04,"Nance","Nebraska",314,41.397330558536,-97.9922127347571,3607,436,241,4
"1717",2020-12-04,"Nemaha","Nebraska",354,40.3876562740997,-95.8498420070433,7101,713,393,44
"1718",2020-12-04,"Nuckolls","Nebraska",246,40.1763961363462,-98.0471958773698,4352,538,285,18
"1719",2020-12-04,"Otoe","Nebraska",802,40.6485066828342,-96.1347706150716,15890,1676,1147,76
"1720",2020-12-04,"Pawnee","Nebraska",115,40.1314704507011,-96.2370697022918,2695,538,235,12
"1721",2020-12-04,"Perkins","Nebraska",161,40.850972882596,-101.64980625575,2911,194,304,1
"1722",2020-12-04,"Phelps","Nebraska",602,40.5111196139565,-99.414549959376,9236,740,592,7
"1723",2020-12-04,"Pierce","Nebraska",453,42.2643680736896,-97.6013091411911,7179,460,415,27
"1724",2020-12-04,"Platte","Nebraska",3234,41.5713046791501,-97.5211487910797,32703,2803,2811,357
"1725",2020-12-04,"Polk","Nebraska",321,41.1869114278829,-97.5684432911656,5242,418,414,31
"1726",2020-12-04,"Red Willow","Nebraska",701,40.1758351660015,-100.476881553755,10884,1234,719,66
"1727",2020-12-04,"Richardson","Nebraska",392,40.1250506410366,-95.7175556223714,8149,1439,591,51
"1728",2020-12-04,"Rock","Nebraska",84,42.4213206740425,-99.4499206766749,1407,141,156,2
"1729",2020-12-04,"Saline","Nebraska",1556,40.5240731751374,-97.140931364399,14356,1586,1504,97
"1730",2020-12-04,"Sarpy","Nebraska",12312,41.1129142110442,-96.1119596091998,172460,10597,10439,1427
"1731",2020-12-04,"Saunders","Nebraska",1387,41.2263713325202,-96.6373881203423,20946,1897,1248,79
"1732",2020-12-04,"Scotts Bluff","Nebraska",3601,41.8505721554236,-103.707944930379,36599,4791,3227,355
"1733",2020-12-04,"Seward","Nebraska",912,40.8723886654058,-97.1395271570635,17113,1413,880,53
